prediction_date,ps_raw,fold_id,ticker,ps_pct
2016-06-27,0.009550084741850737,0,AAPL,0.9833333333333333
2016-06-28,0.002895904046825259,0,AAPL,0.06666666666666667
2016-06-29,0.002505675974901666,0,AAPL,0.05
2016-06-30,0.0023814445843809537,0,AAPL,0.05
2016-07-01,0.004751307477110283,0,AAPL,0.6
2016-07-05,0.004731069565540784,0,AAPL,0.5833333333333334
2016-07-06,0.0034988548504264385,0,AAPL,0.2833333333333333
2016-07-07,0.0021196930694142666,0,AAPL,0.016666666666666666
2016-07-08,0.0024623133369063815,0,AAPL,0.08333333333333333
2016-07-11,0.0032264410495686253,0,AAPL,0.25
2016-07-12,0.004169867039448239,0,AAPL,0.5166666666666667
2016-07-13,0.00409825237918332,0,AAPL,0.5
2016-07-14,0.004485706862806656,0,AAPL,0.6
2016-07-15,0.00413491406220955,0,AAPL,0.5166666666666667
2016-07-18,0.003727287723891726,0,AAPL,0.45
2016-07-19,0.0038573159771177925,0,AAPL,0.48333333333333334
2016-07-20,0.004539435105409233,0,AAPL,0.6666666666666666
2016-07-21,0.004532028056435849,0,AAPL,0.65
2016-07-22,0.003542391815879823,0,AAPL,0.36666666666666664
2016-07-25,0.00418438475982778,0,AAPL,0.6166666666666667
2016-07-26,0.007104572603529369,0,AAPL,0.9333333333333333
2016-07-27,0.005642580840558424,0,AAPL,0.8833333333333333
2016-07-28,0.006687546042854333,0,AAPL,0.9333333333333333
2016-07-29,0.0054576833178151905,0,AAPL,0.8666666666666667
2016-08-01,0.006903597127730892,0,AAPL,0.9333333333333333
2016-08-02,0.006349524271135664,0,AAPL,0.9
2016-08-03,0.004042438243650375,0,AAPL,0.5333333333333333
2016-08-04,0.0023999489668199373,1,AAPL,0.08333333333333333
2016-08-05,0.00432486157860345,1,AAPL,0.6333333333333333
2016-08-08,0.0028107729553354345,1,AAPL,0.15
2016-08-09,0.0051821489593150295,1,AAPL,0.8
2016-08-10,0.0025276810398906246,1,AAPL,0.13333333333333333
2016-08-11,0.002384525487239503,1,AAPL,0.08333333333333333
2016-08-12,0.002335440674546338,1,AAPL,0.06666666666666667
2016-08-15,0.002101594217641537,1,AAPL,0.016666666666666666
2016-08-16,0.0030184134747089086,1,AAPL,0.3
2016-08-17,0.0029018721913199024,1,AAPL,0.25
2016-08-18,0.003599261251150465,1,AAPL,0.45
2016-08-19,0.0028232081535931462,1,AAPL,0.21666666666666667
2016-08-22,0.0027160000695054362,1,AAPL,0.18333333333333332
2016-08-23,0.002969072790826495,1,AAPL,0.3
2016-08-24,0.0036661012610017607,1,AAPL,0.48333333333333334
2016-08-25,0.0039000768666243705,1,AAPL,0.55
2016-08-26,0.00296848815092456,1,AAPL,0.2833333333333333
2016-08-29,0.002635194386034756,1,AAPL,0.18333333333333332
2016-08-30,0.0024144325346291315,1,AAPL,0.13333333333333333
2016-08-31,0.004444588416591349,1,AAPL,0.7166666666666667
2016-09-01,0.0026715530178469575,1,AAPL,0.21666666666666667
2016-09-02,0.004474477740559613,1,AAPL,0.7166666666666667
2016-09-06,0.0030102706112261294,1,AAPL,0.36666666666666664
2016-09-07,0.007819583619778563,1,AAPL,0.9666666666666667
2016-09-08,0.007457071291576669,1,AAPL,0.95
2016-09-09,0.008138678426181253,1,AAPL,0.9833333333333333
2016-09-12,0.005193738939229729,1,AAPL,0.8
2016-09-13,0.006011339209290785,1,AAPL,0.85
2016-09-14,0.003714968619772244,1,AAPL,0.4666666666666667
2016-09-15,0.006492435377165358,1,AAPL,0.8833333333333333
2016-09-16,0.006741224765287838,1,AAPL,0.9
2016-09-19,0.004734661491857616,1,AAPL,0.7166666666666667
2016-09-20,0.0032413111897633463,1,AAPL,0.36666666666666664
2016-09-21,0.004278955625164017,1,AAPL,0.6
2016-09-22,0.0021668480367435304,1,AAPL,0.03333333333333333
2016-09-23,0.005348978565954609,1,AAPL,0.8
2016-09-26,0.004107829687400142,1,AAPL,0.5333333333333333
2016-09-27,0.0037765423792112834,1,AAPL,0.45
2016-09-28,0.004115034004183814,1,AAPL,0.55
2016-09-29,0.003723481788422193,1,AAPL,0.43333333333333335
2016-09-30,0.003803853435368017,1,AAPL,0.4666666666666667
2016-10-03,0.0025430554371527166,1,AAPL,0.13333333333333333
2016-10-04,0.0018558656859659966,1,AAPL,0.0
2016-10-05,0.0033155551091729775,1,AAPL,0.3333333333333333
2016-10-06,0.003509932312234563,1,AAPL,0.35
2016-10-07,0.002452365882774124,1,AAPL,0.11666666666666667
2016-10-10,0.0033352553801746887,1,AAPL,0.36666666666666664
2016-10-11,0.004658852485070363,1,AAPL,0.7333333333333333
2016-10-12,0.002137132909825226,1,AAPL,0.03333333333333333
2016-10-13,0.004042241079550654,1,AAPL,0.55
2016-10-14,0.004469568161986446,1,AAPL,0.6833333333333333
2016-10-17,0.002427820471880325,1,AAPL,0.13333333333333333
2016-10-18,0.0019271601575493544,1,AAPL,0.016666666666666666
2016-10-19,0.002090016633974047,1,AAPL,0.03333333333333333
2016-10-20,0.0035996043322150104,1,AAPL,0.48333333333333334
2016-10-21,0.002342905637297863,1,AAPL,0.11666666666666667
2016-10-24,0.00325816315735786,1,AAPL,0.43333333333333335
2016-10-25,0.00853251412963366,1,AAPL,1.0
2016-10-26,0.007211256527674568,1,AAPL,0.9333333333333333
2016-10-27,0.00486384363959071,1,AAPL,0.8166666666666667
2016-10-28,0.005380565803631713,1,AAPL,0.8666666666666667
2016-10-31,0.0024093064264076366,1,AAPL,0.15
2016-11-01,0.005253948380673973,1,AAPL,0.8333333333333334
2016-11-02,0.0042324241292295665,1,AAPL,0.6666666666666666
2016-11-03,0.0033342605815242492,1,AAPL,0.45
2016-11-04,0.002609924003250777,1,AAPL,0.23333333333333334
2016-11-07,0.0025798288276188894,1,AAPL,0.21666666666666667
2016-11-08,0.0025094947350376073,1,AAPL,0.18333333333333332
2016-11-09,0.00756018845995133,1,AAPL,0.95
2016-11-10,0.00732750751528799,1,AAPL,0.9166666666666666
2016-11-11,0.00482119755510439,1,AAPL,0.75
2016-11-14,0.006275649604499177,1,AAPL,0.85
2016-11-15,0.004317077698229762,1,AAPL,0.6333333333333333
2016-11-16,0.004340108185061794,1,AAPL,0.6333333333333333
2016-11-17,0.005915548401561091,1,AAPL,0.8166666666666667
2016-11-18,0.0017615059600181308,1,AAPL,0.0
2016-11-21,0.005003630204779939,1,AAPL,0.7333333333333333
2016-11-22,0.0030335868596206633,1,AAPL,0.3
2016-11-23,0.0026063625184592426,1,AAPL,0.23333333333333334
2016-11-25,0.0035939914358015714,1,AAPL,0.4
2016-11-28,0.002677624201322884,1,AAPL,0.26666666666666666
2016-11-29,0.0025572004832613284,1,AAPL,0.2
2016-11-30,0.003967829915205237,1,AAPL,0.5166666666666667
2016-12-01,0.004552839199828744,1,AAPL,0.65
2016-12-02,0.002133179206566436,1,AAPL,0.06666666666666667
2016-12-05,0.002599312623828495,1,AAPL,0.25
2016-12-06,0.002748695970558274,1,AAPL,0.31666666666666665
2016-12-07,0.0032831617144261707,1,AAPL,0.38333333333333336
2016-12-08,0.003232322409287201,1,AAPL,0.35
2016-12-09,0.002215546493851803,1,AAPL,0.11666666666666667
2016-12-12,0.0026104267244739018,1,AAPL,0.31666666666666665
2016-12-13,0.005613764274891692,1,AAPL,0.9
2016-12-14,0.0037368002885482332,1,AAPL,0.5666666666666667
2016-12-15,0.00773277428646683,1,AAPL,0.9833333333333333
2016-12-16,0.007528546966704713,1,AAPL,0.95
2016-12-19,0.002241201868222815,1,AAPL,0.11666666666666667
2016-12-20,0.002291630295991069,1,AAPL,0.13333333333333333
2016-12-21,0.0022135768974869733,1,AAPL,0.1
2016-12-22,0.0018071392058140586,1,AAPL,0.016666666666666666
2016-12-23,0.0029101386646450482,1,AAPL,0.4166666666666667
2016-12-27,0.002625289890960687,1,AAPL,0.38333333333333336
2016-12-28,0.0030538834259354187,1,AAPL,0.4666666666666667
2016-12-29,0.0028105187075605186,1,AAPL,0.4166666666666667
2016-12-30,0.004061983405419619,1,AAPL,0.6666666666666666
2017-01-03,0.0031438185443869284,1,AAPL,0.4666666666666667
2017-01-04,0.0022621673386838187,1,AAPL,0.15
2017-01-05,0.002625703141599804,1,AAPL,0.36666666666666664
2017-01-06,0.002799046097944008,1,AAPL,0.4166666666666667
2017-01-09,0.005051351375201304,1,AAPL,0.8166666666666667
2017-01-10,0.0025935734458597745,1,AAPL,0.26666666666666666
2017-01-11,0.003274191102349569,1,AAPL,0.55
2017-01-12,0.002252537512510807,1,AAPL,0.13333333333333333
2017-01-13,0.002168592916896801,1,AAPL,0.08333333333333333
2017-01-17,0.002442645843529914,1,AAPL,0.21666666666666667
2017-01-18,0.0027095908917123663,1,AAPL,0.4
2017-01-19,0.0028547811304458414,1,AAPL,0.4666666666666667
2017-01-20,0.004017817438118326,1,AAPL,0.6666666666666666
2017-01-23,0.0024767556210825914,1,AAPL,0.2
2017-01-24,0.0020829383946828974,1,AAPL,0.03333333333333333
2017-01-25,0.0034505252448374423,1,AAPL,0.6333333333333333
2017-01-26,0.003000273608138696,1,AAPL,0.5166666666666667
2017-01-27,0.0019089607946671259,1,AAPL,0.03333333333333333
2017-01-30,0.00271401073444336,1,AAPL,0.43333333333333335
2017-01-31,0.004673995669265763,1,AAPL,0.8333333333333334
2017-02-01,0.0031928103203035995,1,AAPL,0.6
2017-02-02,0.0024021208286261605,1,AAPL,0.2
2017-02-03,0.0026261437696399694,2,AAPL,0.4
2017-02-06,0.0033363480949108876,2,AAPL,0.6666666666666666
2017-02-07,0.003031876248402604,2,AAPL,0.5333333333333333
2017-02-08,0.002442141346669862,2,AAPL,0.21666666666666667
2017-02-09,0.0031581468846691974,2,AAPL,0.6166666666666667
2017-02-10,0.0031625570586676453,2,AAPL,0.6333333333333333
2017-02-13,0.002610471227244807,2,AAPL,0.35
2017-02-14,0.00280513775847173,2,AAPL,0.5
2017-02-15,0.0029066707606352684,2,AAPL,0.55
2017-02-16,0.0027318262561368714,2,AAPL,0.4666666666666667
2017-02-17,0.002220536217843416,2,AAPL,0.11666666666666667
2017-02-21,0.0027866514307075966,2,AAPL,0.5
2017-02-22,0.002634962255472452,2,AAPL,0.4166666666666667
2017-02-23,0.003491255341567552,2,AAPL,0.8166666666666667
2017-02-24,0.0029302818354318503,2,AAPL,0.6166666666666667
2017-02-27,0.0023475969974932768,2,AAPL,0.2
2017-02-28,0.0024151267693460076,2,AAPL,0.23333333333333334
2017-03-01,0.00502979817704939,2,AAPL,0.9333333333333333
2017-03-02,0.0041119611507419085,2,AAPL,0.9
2017-03-03,0.0025632424233781627,2,AAPL,0.2833333333333333
2017-03-06,0.0029623692174235447,2,AAPL,0.6166666666666667
2017-03-07,0.0026682907653842957,2,AAPL,0.4166666666666667
2017-03-08,0.00226658066758622,2,AAPL,0.16666666666666666
2017-03-09,0.0025783971330845348,2,AAPL,0.31666666666666665
2017-03-10,0.0023070065058594324,2,AAPL,0.18333333333333332
2017-03-13,0.0023801987320154097,2,AAPL,0.21666666666666667
2017-03-14,0.0026133683584230777,2,AAPL,0.38333333333333336
2017-03-15,0.003748825314843968,2,AAPL,0.8666666666666667
2017-03-16,0.0026442883594159747,2,AAPL,0.4666666666666667
2017-03-17,0.004938468783474232,2,AAPL,0.9666666666666667
2017-03-20,0.002409592351879531,2,AAPL,0.23333333333333334
2017-03-21,0.006282199424491614,2,AAPL,1.0
2017-03-22,0.0028575211911197255,2,AAPL,0.6
2017-03-23,0.0030000382612432666,2,AAPL,0.6666666666666666
2017-03-24,0.003139882349797305,2,AAPL,0.7166666666666667
2017-03-27,0.002234046993837815,2,AAPL,0.06666666666666667
2017-03-28,0.00695782923242132,2,AAPL,1.0
2017-03-29,0.0049576284614634945,2,AAPL,0.9333333333333333
2017-03-30,0.0034699794671389254,2,AAPL,0.8166666666666667
2017-03-31,0.0034125914389190734,2,AAPL,0.7833333333333333
2017-04-03,0.0036246030213113165,2,AAPL,0.8333333333333334
2017-04-04,0.002480096072939868,2,AAPL,0.26666666666666666
2017-04-05,0.005214171272630352,2,AAPL,0.9666666666666667
2017-04-06,0.002453977365016547,2,AAPL,0.25
2017-04-07,0.0028600955128602764,2,AAPL,0.55
2017-04-10,0.0024273840903062845,2,AAPL,0.21666666666666667
2017-04-11,0.0031769140035695894,2,AAPL,0.7166666666666667
2017-04-12,0.0027368008001186187,2,AAPL,0.4666666666666667
2017-04-13,0.0027508758586813507,2,AAPL,0.4666666666666667
2017-04-17,0.0021734152923773794,2,AAPL,0.03333333333333333
2017-04-18,0.002234111749700548,2,AAPL,0.08333333333333333
2017-04-19,0.002410702638536173,2,AAPL,0.2
2017-04-20,0.0026430209699969676,2,AAPL,0.4
2017-04-21,0.0023741428337407276,2,AAPL,0.13333333333333333
2017-04-24,0.001926147500981918,2,AAPL,0.016666666666666666
2017-04-25,0.002802298414408727,2,AAPL,0.55
2017-04-26,0.002404987327126599,2,AAPL,0.18333333333333332
2017-04-27,0.002113401038410531,2,AAPL,0.016666666666666666
2017-04-28,0.0027593324389036805,2,AAPL,0.5333333333333333
2017-05-01,0.0061653666234305834,2,AAPL,0.9666666666666667
2017-05-02,0.0036101225456615454,2,AAPL,0.8333333333333334
2017-05-03,0.004412283049769046,2,AAPL,0.8833333333333333
2017-05-04,0.0027271173244342527,2,AAPL,0.45
2017-05-05,0.003401005349681499,2,AAPL,0.75
2017-05-08,0.003531062751964137,2,AAPL,0.8
2017-05-09,0.004913851928594567,2,AAPL,0.8833333333333333
2017-05-10,0.0023833937049862752,2,AAPL,0.18333333333333332
2017-05-11,0.002629871050137817,2,AAPL,0.36666666666666664
2017-05-12,0.0025207289728693856,2,AAPL,0.31666666666666665
2017-05-15,0.003168862551194501,2,AAPL,0.6833333333333333
2017-05-16,0.002036439704155545,2,AAPL,0.016666666666666666
2017-05-17,0.005281312834583369,2,AAPL,0.95
2017-05-18,0.0027059274468543334,2,AAPL,0.4666666666666667
2017-05-19,0.0024717801202067823,2,AAPL,0.3
2017-05-22,0.0029403515454125262,2,AAPL,0.6166666666666667
2017-05-23,0.0024975723142757656,2,AAPL,0.3333333333333333
2017-05-24,0.004713146548161199,2,AAPL,0.85
2017-05-25,0.002697124265604631,2,AAPL,0.45
2017-05-26,0.0028829974963182118,2,AAPL,0.6
2017-05-30,0.0023460194155332866,2,AAPL,0.13333333333333333
2017-05-31,0.002894364405523545,2,AAPL,0.6166666666666667
2017-06-01,0.004504810371357309,2,AAPL,0.85
2017-06-02,0.0031515453909346674,2,AAPL,0.6666666666666666
2017-06-05,0.0028936475775960657,2,AAPL,0.5833333333333334
2017-06-06,0.0036672986466106776,2,AAPL,0.8
2017-06-07,0.003101731360889666,2,AAPL,0.6166666666666667
2017-06-08,0.0019866008838540844,2,AAPL,0.016666666666666666
2017-06-09,0.001983273567183525,2,AAPL,0.016666666666666666
2017-06-12,0.003339421813262111,2,AAPL,0.7
2017-06-13,0.004854483136120762,2,AAPL,0.8666666666666667
2017-06-14,0.002895319099889012,2,AAPL,0.5666666666666667
2017-06-15,0.0056783088123892305,2,AAPL,0.95
2017-06-16,0.00802719592166092,2,AAPL,1.0
2017-06-19,0.006040158225812898,2,AAPL,0.95
2017-06-20,0.0029286627707836147,2,AAPL,0.55
2017-06-21,0.0032569034861253945,2,AAPL,0.65
2017-06-22,0.004247272799567205,2,AAPL,0.7833333333333333
2017-06-23,0.004661975422386748,2,AAPL,0.8333333333333334
2017-06-26,0.002663233009557746,2,AAPL,0.3333333333333333
2017-06-27,0.004649469700149629,2,AAPL,0.8333333333333334
2017-06-28,0.003157086812835903,2,AAPL,0.6166666666666667
2017-06-29,0.004459100346568919,2,AAPL,0.8
2017-06-30,0.003937407942130146,2,AAPL,0.75
2017-07-03,0.003226582439462961,2,AAPL,0.65
2017-07-05,0.004411156668320431,2,AAPL,0.7833333333333333
2017-07-06,0.003098801297212339,2,AAPL,0.5333333333333333
2017-07-07,0.0029348440048704467,2,AAPL,0.5
2017-07-10,0.0030974336729871267,2,AAPL,0.5333333333333333
2017-07-11,0.0032774950542090436,2,AAPL,0.65
2017-07-12,0.0028626961478755305,2,AAPL,0.38333333333333336
2017-07-13,0.0032598965940230282,2,AAPL,0.6333333333333333
2017-07-14,0.0017317340237371285,2,AAPL,0.0
2017-07-17,0.004873573546575069,2,AAPL,0.9
2017-07-18,0.002277075637929131,2,AAPL,0.1
2017-07-19,0.0029583721931060783,2,AAPL,0.4666666666666667
2017-07-20,0.0022346978756018496,2,AAPL,0.08333333333333333
2017-07-21,0.0021504803588786696,2,AAPL,0.08333333333333333
2017-07-24,0.0029282797860861725,2,AAPL,0.4
2017-07-25,0.00254599359817089,2,AAPL,0.2
2017-07-26,0.0026170119698499636,2,AAPL,0.21666666666666667
2017-07-27,0.005035184940316825,2,AAPL,0.9333333333333333
2017-07-28,0.004274268935979485,2,AAPL,0.75
2017-07-31,0.0019951587680481523,2,AAPL,0.05
2017-08-01,0.005643678018716119,2,AAPL,0.95
2017-08-02,0.0030224329351006005,2,AAPL,0.48333333333333334
2017-08-03,0.005882774362765699,2,AAPL,0.9666666666666667
2017-08-04,0.002773969664468971,3,AAPL,0.31666666666666665
2017-08-07,0.0033995837062595034,3,AAPL,0.6833333333333333
2017-08-08,0.004228836177434945,3,AAPL,0.7166666666666667
2017-08-09,0.002863283056741283,3,AAPL,0.3
2017-08-10,0.0057350281243773275,3,AAPL,0.95
2017-08-11,0.005137450530783586,3,AAPL,0.8833333333333333
2017-08-14,0.003309972300260162,3,AAPL,0.6166666666666667
2017-08-15,0.005007365581923593,3,AAPL,0.8666666666666667
2017-08-16,0.0037240432196908486,3,AAPL,0.65
2017-08-17,0.005038825560373757,3,AAPL,0.8833333333333333
2017-08-18,0.004569806017964091,3,AAPL,0.75
2017-08-21,0.002631879238539237,3,AAPL,0.16666666666666666
2017-08-22,0.0038452375893952757,3,AAPL,0.6333333333333333
2017-08-23,0.002788715299484557,3,AAPL,0.21666666666666667
2017-08-24,0.005697228617145058,3,AAPL,0.9333333333333333
2017-08-25,0.0034042430480017423,3,AAPL,0.5666666666666667
2017-08-28,0.0033169204658820956,3,AAPL,0.5333333333333333
2017-08-29,0.003168651299181148,3,AAPL,0.43333333333333335
2017-08-30,0.001922680601896146,3,AAPL,0.016666666666666666
2017-08-31,0.0033621312184829045,3,AAPL,0.5666666666666667
2017-09-01,0.002911218499688302,3,AAPL,0.2833333333333333
2017-09-05,0.002741130973906312,3,AAPL,0.18333333333333332
2017-09-06,0.003339058575756448,3,AAPL,0.5333333333333333
2017-09-07,0.002208850556887635,3,AAPL,0.06666666666666667
2017-09-08,0.0023265754804044844,3,AAPL,0.11666666666666667
2017-09-11,0.004658929557549239,3,AAPL,0.7833333333333333
2017-09-12,0.006710948258240977,3,AAPL,0.9833333333333333
2017-09-13,0.007010049297613793,3,AAPL,1.0
2017-09-14,0.0031383212991127883,3,AAPL,0.4166666666666667
2017-09-15,0.0075045692581652635,3,AAPL,1.0
2017-09-18,0.002948995149882181,3,AAPL,0.3333333333333333
2017-09-19,0.002328435518829813,3,AAPL,0.13333333333333333
2017-09-20,0.00828147809470659,3,AAPL,1.0
2017-09-21,0.006678897842150145,3,AAPL,0.9333333333333333
2017-09-22,0.006135457317461113,3,AAPL,0.9166666666666666
2017-09-25,0.004126568176718854,3,AAPL,0.65
2017-09-26,0.003407321776573777,3,AAPL,0.6
2017-09-27,0.0037255410668116497,3,AAPL,0.6333333333333333
2017-09-28,0.004637601039286205,3,AAPL,0.7333333333333333
2017-09-29,0.0027545446889616363,3,AAPL,0.21666666666666667
2017-10-02,0.002588914645507154,3,AAPL,0.16666666666666666
2017-10-03,0.0025118546423847396,3,AAPL,0.15
2017-10-04,0.0032678246048269354,3,AAPL,0.4666666666666667
2017-10-05,0.0031599839046501993,3,AAPL,0.43333333333333335
2017-10-06,0.002005495419020185,3,AAPL,0.05
2017-10-09,0.002018054617616453,3,AAPL,0.06666666666666667
2017-10-10,0.0032848026888297154,3,AAPL,0.48333333333333334
2017-10-11,0.002476897266122126,3,AAPL,0.16666666666666666
2017-10-12,0.0021217591262009754,3,AAPL,0.06666666666666667
2017-10-13,0.002419263737312436,3,AAPL,0.16666666666666666
2017-10-16,0.0023680756562864773,3,AAPL,0.15
2017-10-17,0.003126775479754644,3,AAPL,0.4166666666666667
2017-10-18,0.002072934484309542,3,AAPL,0.06666666666666667
2017-10-19,0.007823955197052559,3,AAPL,0.9833333333333333
2017-10-20,0.005074248601468446,3,AAPL,0.8
2017-10-23,0.002923990827930977,3,AAPL,0.35
2017-10-24,0.0028805971096995016,3,AAPL,0.3333333333333333
2017-10-25,0.004988598763610141,3,AAPL,0.75
2017-10-26,0.0033692807581831422,3,AAPL,0.5666666666666667
2017-10-27,0.003812413534273238,3,AAPL,0.65
2017-10-30,0.004571506964712918,3,AAPL,0.7333333333333333
2017-10-31,0.004701059199518217,3,AAPL,0.7666666666666667
2017-11-01,0.0027400705618432445,3,AAPL,0.23333333333333334
2017-11-02,0.005892327883623454,3,AAPL,0.8833333333333333
2017-11-03,0.0037552811530219875,3,AAPL,0.6166666666666667
2017-11-06,0.0038414229089393974,3,AAPL,0.65
2017-11-07,0.003146203766642478,3,AAPL,0.4
2017-11-08,0.0033966922358898083,3,AAPL,0.55
2017-11-09,0.002695373298773623,3,AAPL,0.23333333333333334
2017-11-10,0.002213307331364619,3,AAPL,0.1
2017-11-13,0.0026319611808606415,3,AAPL,0.25
2017-11-14,0.0035654798123034306,3,AAPL,0.65
2017-11-15,0.004755740278644384,3,AAPL,0.8166666666666667
2017-11-16,0.003463039967257769,3,AAPL,0.6333333333333333
2017-11-17,0.0034933972127427276,3,AAPL,0.6333333333333333
2017-11-20,0.0031002356314922953,3,AAPL,0.38333333333333336
2017-11-21,0.0027414675429288365,3,AAPL,0.3
2017-11-22,0.003041529070798964,3,AAPL,0.4
2017-11-24,0.0031018574105942855,3,AAPL,0.43333333333333335
2017-11-27,0.002178501854629898,3,AAPL,0.06666666666666667
2017-11-28,0.002230862658128412,3,AAPL,0.11666666666666667
2017-11-29,0.004726013007856606,3,AAPL,0.8166666666666667
2017-11-30,0.0063713518582334296,3,AAPL,0.9
2017-12-01,0.006665298584297731,3,AAPL,0.9
2017-12-04,0.0018718148396385526,3,AAPL,0.0
2017-12-05,0.0025728140394004604,3,AAPL,0.21666666666666667
2017-12-06,0.0032986844424376127,3,AAPL,0.5333333333333333
