prediction_date,ticker,feature_novelty,feature_novelty_pct
2012-06-13,AAPL,0.6874499816250312,0.13333333333333333
2012-06-14,AAPL,0.26156830592848784,0.0
2012-06-15,AAPL,0.6898142817784033,0.16666666666666666
2012-06-18,AAPL,0.6316092324773126,0.13333333333333333
2012-06-19,AAPL,0.6180617682978269,0.11666666666666667
2012-06-20,AAPL,0.4972161857332596,0.016666666666666666
2012-06-21,AAPL,0.38409229251792165,0.016666666666666666
2012-06-22,AAPL,0.6171385917821489,0.15
2012-06-25,AAPL,0.7232718123967047,0.3333333333333333
2012-06-26,AAPL,0.5152044934878058,0.06666666666666667
2012-06-27,AAPL,0.4290953878167701,0.03333333333333333
2012-06-28,AAPL,0.43088168128612797,0.05
2012-06-29,AAPL,0.8731747342786934,0.5
2012-07-02,AAPL,1.06295417966908,0.5833333333333334
2012-07-03,AAPL,0.6504661651313155,0.25
2012-07-05,AAPL,0.7720787963539958,0.36666666666666664
2012-07-06,AAPL,0.6806558957188886,0.2833333333333333
2012-07-09,AAPL,0.8507530592565663,0.4666666666666667
2012-07-10,AAPL,0.8301425088222131,0.4
2012-07-11,AAPL,0.6104456027332421,0.13333333333333333
2012-07-12,AAPL,0.5913186955846534,0.13333333333333333
2012-07-13,AAPL,0.46943059634159057,0.06666666666666667
2012-07-16,AAPL,0.8521521324287236,0.5333333333333333
2012-07-17,AAPL,0.5316118730580257,0.11666666666666667
2012-07-18,AAPL,0.4795203374586378,0.08333333333333333
2012-07-19,AAPL,0.7764420429832062,0.4666666666666667
2012-07-20,AAPL,0.6881106618800782,0.36666666666666664
2012-07-23,AAPL,0.7226356667726805,0.4166666666666667
2012-07-24,AAPL,0.6670964544364375,0.31666666666666665
2012-07-25,AAPL,1.4777099724190514,0.8833333333333333
2012-07-26,AAPL,1.0503383263927837,0.7166666666666667
2012-07-27,AAPL,0.6855867168192714,0.36666666666666664
2012-07-30,AAPL,0.6613781891726662,0.31666666666666665
2012-07-31,AAPL,0.7882726560280661,0.5666666666666667
2012-08-01,AAPL,1.1743909857039925,0.85
2012-08-02,AAPL,0.5713348847478902,0.18333333333333332
2012-08-03,AAPL,0.7768797850009406,0.5833333333333334
2012-08-06,AAPL,0.6646381933497864,0.35
2012-08-07,AAPL,0.6949950923484152,0.48333333333333334
2012-08-08,AAPL,1.057999702994809,0.8333333333333334
2012-08-09,AAPL,0.4514833198559081,0.06666666666666667
2012-08-10,AAPL,0.6912624872134877,0.5
2012-08-13,AAPL,0.646250953405203,0.3333333333333333
2012-08-14,AAPL,0.689953224504105,0.5166666666666667
2012-08-15,AAPL,0.48216876296170236,0.11666666666666667
2012-08-16,AAPL,0.5310580989688738,0.16666666666666666
2012-08-17,AAPL,0.7634155852777103,0.65
2012-08-20,AAPL,1.0926848790357122,0.9333333333333333
2012-08-21,AAPL,1.3494441363021805,0.95
2012-08-22,AAPL,0.9030811920252286,0.8333333333333334
2012-08-23,AAPL,0.6589773991147193,0.38333333333333336
2012-08-24,AAPL,0.6649140816948422,0.43333333333333335
2012-08-27,AAPL,0.7689239563707166,0.6833333333333333
2012-08-28,AAPL,0.6896477343696302,0.55
2012-08-29,AAPL,0.6160150015405023,0.2833333333333333
2012-08-30,AAPL,0.5639700230883787,0.21666666666666667
2012-08-31,AAPL,0.5624353833644753,0.2
2012-09-04,AAPL,0.6865931506477022,0.55
2012-09-05,AAPL,0.5026362091552597,0.15
2012-09-06,AAPL,0.5632906725838649,0.23333333333333334
2012-09-07,AAPL,0.6547712038233638,0.4166666666666667
2012-09-10,AAPL,0.7320546843086702,0.7
2012-09-11,AAPL,0.8136766533536613,0.8
2012-09-12,AAPL,0.7764749526123725,0.75
2012-09-13,AAPL,0.7691874130979003,0.7
2012-09-14,AAPL,0.7313367777257205,0.6333333333333333
2012-09-17,AAPL,0.7598011765019661,0.65
2012-09-18,AAPL,0.4714324448604436,0.06666666666666667
2012-09-19,AAPL,0.4816234759893116,0.1
2012-09-20,AAPL,0.5392367403847812,0.2
2012-09-21,AAPL,0.5783383688337921,0.26666666666666666
2012-09-24,AAPL,0.9447821567565952,0.8833333333333333
2012-09-25,AAPL,0.705883860119162,0.5666666666666667
2012-09-26,AAPL,0.7398264876086363,0.6333333333333333
2012-09-27,AAPL,0.7530444602194724,0.65
2012-09-28,AAPL,0.730149883661131,0.5833333333333334
2012-10-01,AAPL,0.6877556314483918,0.4666666666666667
2012-10-02,AAPL,0.6864331717807054,0.43333333333333335
2012-10-03,AAPL,0.5314238706953621,0.13333333333333333
2012-10-04,AAPL,0.7093797047282069,0.6
2012-10-05,AAPL,0.8032968612783647,0.8333333333333334
2012-10-08,AAPL,0.8902240308802466,0.8666666666666667
2012-10-09,AAPL,0.9268991770977695,0.8833333333333333
2012-10-10,AAPL,0.494083877814963,0.08333333333333333
2012-10-11,AAPL,0.6405471670942291,0.26666666666666666
2012-10-12,AAPL,0.7732384294432593,0.7333333333333333
2012-10-15,AAPL,0.5853153608400354,0.23333333333333334
2012-10-16,AAPL,0.5062843114685289,0.1
2012-10-17,AAPL,0.6127426069103172,0.26666666666666666
2012-10-18,AAPL,0.6509763890379966,0.3333333333333333
2012-10-19,AAPL,1.1541992021704468,0.9666666666666667
2012-10-22,AAPL,1.493024653555273,1.0
2012-10-23,AAPL,1.731800199194041,1.0
2012-10-24,AAPL,1.4900085392667537,0.9666666666666667
2012-10-25,AAPL,1.3650921796469753,0.95
2012-10-26,AAPL,1.5321966144649002,0.9833333333333333
2012-10-31,AAPL,1.4477060203204828,0.9333333333333333
2012-11-01,AAPL,1.2618592403077478,0.8833333333333333
2012-11-02,AAPL,1.2675157173176905,0.8833333333333333
2012-11-05,AAPL,1.487784798385494,0.9333333333333333
2012-11-06,AAPL,1.375096966862608,0.9
2012-11-07,AAPL,1.4547023242782444,0.9166666666666666
2012-11-08,AAPL,1.6361618033937344,0.9833333333333333
2012-11-09,AAPL,1.5170102434793844,0.95
2012-11-12,AAPL,1.1203399064377242,0.75
2012-11-13,AAPL,0.9049454161867115,0.6833333333333333
2012-11-14,AAPL,1.0476857601882401,0.7166666666666667
2012-11-15,AAPL,0.9015769229650892,0.6333333333333333
2012-11-16,AAPL,1.129510565011484,0.75
2012-11-19,AAPL,1.683730598302035,0.9833333333333333
2012-11-20,AAPL,1.6035050995542843,0.95
2012-11-21,AAPL,1.1936533770212152,0.75
2012-11-23,AAPL,1.1727182057527379,0.7333333333333333
2012-11-26,AAPL,1.0702843793520005,0.6666666666666666
2012-11-27,AAPL,1.5290732183834994,0.9166666666666666
2012-11-28,AAPL,0.7498396301841106,0.4166666666666667
2012-11-29,AAPL,0.7644541427652453,0.45
2012-11-30,AAPL,0.8658105225335804,0.5333333333333333
2012-12-03,AAPL,0.8809839618754829,0.5333333333333333
2012-12-04,AAPL,1.3259158326323037,0.7666666666666667
2012-12-05,AAPL,1.3541127805540802,0.7666666666666667
2012-12-06,AAPL,1.3751511375618106,0.8
2012-12-07,AAPL,0.7521641292987514,0.31666666666666665
2012-12-10,AAPL,0.7655050747962722,0.38333333333333336
2012-12-11,AAPL,0.6359555243004876,0.15
2012-12-12,AAPL,1.1807882645660235,0.6666666666666666
2012-12-13,AAPL,0.5580964751259814,0.1
2012-12-14,AAPL,0.9276024652945848,0.5333333333333333
2012-12-17,AAPL,0.7994044231576738,0.4
2012-12-18,AAPL,0.9007470743439896,0.4666666666666667
2012-12-19,AAPL,1.2202135466131772,0.6833333333333333
2012-12-20,AAPL,0.5267389972902041,0.03333333333333333
2012-12-21,AAPL,0.7230430629254383,0.23333333333333334
2012-12-24,AAPL,0.7861213924480086,0.36666666666666664
2012-12-26,AAPL,0.9646334612065152,0.5333333333333333
2012-12-27,AAPL,0.6159490549400749,0.11666666666666667
2012-12-28,AAPL,1.1265204010370586,0.5833333333333334
2012-12-31,AAPL,1.0214474797955784,0.5166666666666667
2013-01-02,AAPL,1.1252189659624496,0.5666666666666667
2013-01-03,AAPL,0.9214457104226854,0.43333333333333335
2013-01-04,AAPL,0.5945735349417656,0.08333333333333333
2013-01-07,AAPL,0.5630956303053537,0.06666666666666667
2013-01-08,AAPL,0.9422154419851976,0.4666666666666667
2013-01-09,AAPL,0.7567523022106124,0.25
2013-01-10,AAPL,0.6612167604160863,0.18333333333333332
2013-01-11,AAPL,0.7072355677638206,0.18333333333333332
2013-01-14,AAPL,0.8027304952929832,0.3333333333333333
2013-01-15,AAPL,1.3046903066213005,0.7166666666666667
2013-01-16,AAPL,1.2263045682102252,0.6666666666666666
2013-01-17,AAPL,0.9681716758267733,0.45
2013-01-18,AAPL,0.6570266994207874,0.1
2013-01-22,AAPL,0.7516388698579348,0.18333333333333332
2013-01-23,AAPL,1.045507901173525,0.5
2013-01-24,AAPL,3.379801360315743,1.0
2013-01-25,AAPL,3.080581573161382,0.9833333333333333
2013-01-28,AAPL,2.365160498315115,0.9666666666666667
2013-01-29,AAPL,2.2714148845619135,0.95
2013-01-30,AAPL,2.0559843194743985,0.9333333333333333
2013-01-31,AAPL,2.6373152615626965,0.9666666666666667
2013-02-01,AAPL,1.6023405529251142,0.85
2013-02-04,AAPL,1.6179603462653316,0.8666666666666667
2013-02-05,AAPL,1.8170910468572359,0.9
2013-02-06,AAPL,1.8038422840264672,0.8833333333333333
2013-02-07,AAPL,2.1533623837624956,0.9166666666666666
2013-02-08,AAPL,1.1060750006679663,0.55
2013-02-11,AAPL,1.0936811698528166,0.55
2013-02-12,AAPL,1.067274487731112,0.5166666666666667
2013-02-13,AAPL,0.7991868342391962,0.2833333333333333
2013-02-14,AAPL,0.8104372361355174,0.3333333333333333
2013-02-15,AAPL,0.61327758182717,0.06666666666666667
2013-02-19,AAPL,0.6762814043347505,0.15
2013-02-20,AAPL,0.8309498202651379,0.38333333333333336
2013-02-21,AAPL,0.5655257052835523,0.05
2013-02-22,AAPL,0.8188416899966008,0.4
2013-02-25,AAPL,0.9393762768079134,0.5166666666666667
2013-02-26,AAPL,0.7482049872814255,0.21666666666666667
2013-02-27,AAPL,0.8827239255121657,0.4666666666666667
2013-02-28,AAPL,0.7075120004356908,0.2
2013-03-01,AAPL,0.6971028537273771,0.18333333333333332
2013-03-04,AAPL,0.6930291882654709,0.18333333333333332
2013-03-05,AAPL,0.696041042274184,0.2
2013-03-06,AAPL,0.6110242518664393,0.08333333333333333
2013-03-07,AAPL,0.392578825972171,0.0
2013-03-08,AAPL,0.5732458191105813,0.08333333333333333
2013-03-11,AAPL,0.6255582364781593,0.16666666666666666
2013-03-12,AAPL,0.6895173257594607,0.23333333333333334
2013-03-13,AAPL,0.4852834702994103,0.016666666666666666
2013-03-14,AAPL,0.5815568796907502,0.1
2013-03-15,AAPL,0.9135906163218867,0.5666666666666667
2013-03-18,AAPL,0.8628065786288194,0.5166666666666667
2013-03-19,AAPL,0.7751998299007278,0.4166666666666667
2013-03-20,AAPL,0.5429226395805886,0.05
2013-03-21,AAPL,0.534424307771562,0.03333333333333333
2013-03-22,AAPL,0.6316685948715772,0.21666666666666667
2013-03-25,AAPL,0.6983842565873272,0.35
2013-03-26,AAPL,0.6665689380389777,0.26666666666666666
2013-03-27,AAPL,0.4655331070840939,0.016666666666666666
2013-03-28,AAPL,0.5003027724963652,0.05
2013-04-01,AAPL,0.6993235120140368,0.4
2013-04-02,AAPL,0.7270012610232398,0.45
2013-04-03,AAPL,0.3478658949197792,0.0
2013-04-04,AAPL,0.3669823063259982,0.016666666666666666
2013-04-05,AAPL,0.37815577368829245,0.03333333333333333
2013-04-08,AAPL,0.6303617092309726,0.25
2013-04-09,AAPL,0.39453225757191035,0.06666666666666667
2013-04-10,AAPL,0.4819580719907835,0.1
2013-04-11,AAPL,0.5696327828911872,0.2
2013-04-12,AAPL,0.6319167184994073,0.3333333333333333
2013-04-15,AAPL,1.2881672415825733,0.8166666666666667
2013-04-16,AAPL,0.572608541127501,0.21666666666666667
2013-04-17,AAPL,2.4351300279933734,0.95
2013-04-18,AAPL,1.7602292136981768,0.8333333333333334
2013-04-19,AAPL,0.941697652482757,0.7
2013-04-22,AAPL,0.7384089539830893,0.5333333333333333
2013-04-23,AAPL,1.1192588035573234,0.7833333333333333
2013-04-24,AAPL,1.842370780688444,0.9
2013-04-25,AAPL,0.6201398799160276,0.3
2013-04-26,AAPL,1.1338350662720675,0.8166666666666667
2013-04-29,AAPL,1.126427562462299,0.8166666666666667
2013-04-30,AAPL,1.2257975654337194,0.85
2013-05-01,AAPL,1.0924650135570222,0.7666666666666667
2013-05-02,AAPL,0.6343133969533638,0.38333333333333336
2013-05-03,AAPL,0.7005110375045318,0.5333333333333333
2013-05-06,AAPL,0.9068208890398095,0.7333333333333333
2013-05-07,AAPL,0.8121875943422593,0.6666666666666666
2013-05-08,AAPL,0.5545108153189588,0.18333333333333332
2013-05-09,AAPL,0.5425121910184368,0.16666666666666666
2013-05-10,AAPL,0.6690416717997233,0.45
2013-05-13,AAPL,0.804332600830623,0.6833333333333333
2013-05-14,AAPL,0.7302497507236647,0.6333333333333333
2013-05-15,AAPL,0.8980903761857527,0.7833333333333333
2013-05-16,AAPL,0.7188320645658868,0.5833333333333334
2013-05-17,AAPL,0.46366419901546596,0.08333333333333333
2013-05-20,AAPL,0.5246871108077529,0.16666666666666666
2013-05-21,AAPL,0.5400811790480022,0.2
2013-05-22,AAPL,0.6108139931321179,0.3333333333333333
2013-05-23,AAPL,0.40055327022680953,0.08333333333333333
2013-05-24,AAPL,0.4339122913722186,0.1
2013-05-28,AAPL,0.526217716380476,0.21666666666666667
2013-05-29,AAPL,0.7050847846441867,0.65
2013-05-30,AAPL,1.045352481624542,0.85
2013-05-31,AAPL,1.198505165255991,0.9166666666666666
2013-06-03,AAPL,1.1029183815466055,0.85
2013-06-04,AAPL,1.2408615501983447,0.9333333333333333
2013-06-05,AAPL,1.415377714956632,0.95
2013-06-06,AAPL,1.1454590085616279,0.8666666666666667
2013-06-07,AAPL,0.8015656551710681,0.6333333333333333
2013-06-10,AAPL,0.811289358872439,0.65
2013-06-11,AAPL,1.0468345666757979,0.7666666666666667
2013-06-12,AAPL,1.3173844699688113,0.9333333333333333
2013-06-13,AAPL,1.153055309853806,0.85
2013-06-14,AAPL,1.131622165893998,0.8
2013-06-17,AAPL,0.996021135823182,0.6833333333333333
2013-06-18,AAPL,1.0031673337837925,0.6833333333333333
2013-06-19,AAPL,0.9192046018146954,0.6333333333333333
2013-06-20,AAPL,1.232160273223432,0.8833333333333333
2013-06-21,AAPL,1.1779590520844432,0.8333333333333334
2013-06-24,AAPL,1.1850611216045035,0.8333333333333334
2013-06-25,AAPL,0.7972096675338439,0.4666666666666667
2013-06-26,AAPL,0.7452683049816792,0.45
2013-06-27,AAPL,0.6871201253149275,0.35
2013-06-28,AAPL,1.1166742471313549,0.7
2013-07-01,AAPL,0.9435480400062477,0.5833333333333334
2013-07-02,AAPL,0.9811460615895408,0.5833333333333334
2013-07-03,AAPL,0.7466751143914245,0.4
2013-07-05,AAPL,0.407977609204153,0.016666666666666666
2013-07-08,AAPL,0.3180506835800257,0.0
2013-07-09,AAPL,0.9387007145772442,0.5333333333333333
2013-07-10,AAPL,0.6191179147866036,0.2
