date,ks_stat,miscoverage,disagreement,ticker,label_fwd_miscov_5d,label_fwd_miscov_10d,label_fwd_miscov_20d
2016-07-28,0.25,0.1,0.0039862166055152,AAPL,0.0,0.0,0.0
2016-07-29,0.25,0.1,0.0029580139393463,AAPL,0.0,0.0,0.0
2016-08-01,0.15,0.1,0.0065031000805267,AAPL,0.0,0.0,0.0
2016-08-02,0.15,0.1,0.0037672113213843,AAPL,0.0,0.0,0.0
2016-08-03,0.2,0.1,0.0030997193789874,AAPL,0.0,0.0,0.0
2016-08-04,0.2,0.1,0.0042217387542471,AAPL,0.0,0.0,0.0
2016-08-05,0.3,0.1,0.0048253341816045,AAPL,0.0,0.0,0.0
2016-08-08,0.35,0.1,0.0054293293696208,AAPL,0.0,0.0,0.0
2016-08-09,0.3999999999999999,0.1,0.0034966029639161,AAPL,0.0,0.0,0.05
2016-08-10,0.3999999999999999,0.1,0.0036757803752611,AAPL,0.0,0.0,0.1
2016-08-11,0.3,0.1,0.004825640082749,AAPL,0.0,0.0,0.15
2016-08-12,0.3,0.1,0.0042105204363367,AAPL,0.0,0.0,0.2
2016-08-15,0.3,0.1,0.0055926251455981,AAPL,0.0,0.0,0.2
2016-08-16,0.35,0.1,0.0022377934501668,AAPL,0.0,0.0,0.25
2016-08-17,0.4,0.1,0.0036961817472041,AAPL,0.0,0.0,0.25
2016-08-18,0.3,0.1,0.004575374592182,AAPL,0.0,0.0,0.25
2016-08-19,0.25,0.1,0.0044719906015261,AAPL,0.0,0.0,0.25
2016-08-22,0.25,0.05,0.0032781611577798,AAPL,0.0,0.0,0.25
2016-08-23,0.2,0.0,0.0030363132746826,AAPL,0.0,0.1,0.25
2016-08-24,0.2,0.0,0.0028496525536782,AAPL,0.0,0.2,0.25
2016-08-25,0.25,0.0,0.0041949090552551,AAPL,0.0,0.3,0.25
2016-08-26,0.2,0.0,0.0027631516051195,AAPL,0.0,0.4,0.25
2016-08-29,0.3,0.0,0.0071914867181664,AAPL,0.0,0.4,0.25
2016-08-30,0.35,0.0,0.0048897346647747,AAPL,0.2,0.5,0.25
2016-08-31,0.45,0.0,0.0042995086711246,AAPL,0.4,0.5,0.25
2016-09-01,0.4000000000000001,0.0,0.0036364416625696,AAPL,0.6,0.5,0.25
2016-09-02,0.5,0.0,0.0048702844430501,AAPL,0.8,0.5,0.25
2016-09-06,0.6000000000000001,0.0,0.0056893804253962,AAPL,0.8,0.5,0.25
2016-09-07,0.6000000000000001,0.05,0.0087677194874679,AAPL,0.8,0.4,0.2
2016-09-08,0.55,0.1,0.0060767121386125,AAPL,0.6,0.3,0.15
2016-09-09,0.45,0.15,0.0111501591819511,AAPL,0.4,0.2,0.1
2016-09-12,0.4000000000000001,0.2,0.0052013131894953,AAPL,0.2,0.1,0.05
2016-09-13,0.4,0.2,0.0065336373155228,AAPL,0.2,0.1,0.05
2016-09-14,0.35,0.25,0.0041209579945585,AAPL,0.0,0.0,0.0
2016-09-15,0.3,0.25,0.0086776533791745,AAPL,0.0,0.0,0.0
2016-09-16,0.25,0.25,0.0079131379062459,AAPL,0.0,0.0,0.0
2016-09-19,0.25,0.25,0.0027158443499504,AAPL,0.0,0.0,0.0
2016-09-20,0.25,0.25,0.0041223895332928,AAPL,0.0,0.0,0.0
2016-09-21,0.3,0.25,0.0051384108982218,AAPL,0.0,0.0,0.0
2016-09-22,0.35,0.25,0.0036734029080377,AAPL,0.0,0.0,0.0
2016-09-23,0.3999999999999999,0.25,0.0035220399012732,AAPL,0.0,0.0,0.0
2016-09-26,0.3999999999999999,0.25,0.0032933211973094,AAPL,0.0,0.0,0.0
2016-09-27,0.45,0.25,0.0027551652061975,AAPL,0.0,0.0,0.05
2016-09-28,0.5,0.25,0.0048423968581355,AAPL,0.0,0.0,0.05
2016-09-29,0.6000000000000001,0.25,0.0036658336721576,AAPL,0.0,0.0,0.05
2016-09-30,0.55,0.25,0.0038431738840215,AAPL,0.0,0.0,0.05
2016-10-03,0.5000000000000001,0.25,0.0029514175216061,AAPL,0.0,0.0,0.05
2016-10-04,0.6,0.25,0.0019181473640381,AAPL,0.0,0.0,0.05
2016-10-05,0.55,0.2,0.0027573502618224,AAPL,0.0,0.0,0.05
2016-10-06,0.45,0.15,0.0051382044216078,AAPL,0.0,0.0,0.05
2016-10-07,0.35,0.1,0.0016378510511892,AAPL,0.0,0.0,0.05
2016-10-10,0.3,0.05,0.0038879767662591,AAPL,0.0,0.0,0.05
2016-10-11,0.25,0.05,0.005164044212121,AAPL,0.0,0.1,0.05
2016-10-12,0.25,0.0,0.0027023534479236,AAPL,0.0,0.1,0.1
2016-10-13,0.2999999999999999,0.0,0.0026197523802637,AAPL,0.0,0.1,0.1
2016-10-14,0.2999999999999999,0.0,0.00514614484395,AAPL,0.0,0.1,0.15
2016-10-17,0.35,0.0,0.0023353842152363,AAPL,0.0,0.1,0.15
2016-10-18,0.35,0.0,0.0023046214713466,AAPL,0.2,0.1,0.15
2016-10-19,0.35,0.0,0.0029057396361822,AAPL,0.2,0.1,0.15
2016-10-20,0.35,0.0,0.0034746067813277,AAPL,0.2,0.1,0.15
2016-10-21,0.45,0.0,0.00401697997716,AAPL,0.2,0.1,0.15
2016-10-24,0.3999999999999999,0.0,0.0063449865862653,AAPL,0.2,0.1,0.15
2016-10-25,0.4,0.05,0.0048401481360715,AAPL,0.0,0.0,0.1
2016-10-26,0.4499999999999999,0.05,0.0074979610859027,AAPL,0.0,0.1,0.1
2016-10-27,0.5,0.05,0.0040135174147624,AAPL,0.0,0.1,0.1
2016-10-28,0.45,0.05,0.0036750873075254,AAPL,0.0,0.2,0.1
2016-10-31,0.5000000000000001,0.05,0.0032964441156594,AAPL,0.0,0.2,0.1
2016-11-01,0.45,0.05,0.0048148022542299,AAPL,0.0,0.2,0.1
2016-11-02,0.35,0.05,0.0026368696740278,AAPL,0.2,0.2,0.1
2016-11-03,0.25,0.05,0.0031424432274325,AAPL,0.2,0.2,0.1
2016-11-04,0.25,0.05,0.0043871619250985,AAPL,0.4,0.2,0.1
2016-11-07,0.25,0.05,0.003352577448299,AAPL,0.4,0.2,0.1
2016-11-08,0.2,0.05,0.0023501193524034,AAPL,0.4,0.2,0.1
2016-11-09,0.2,0.1,0.0049639292555502,AAPL,0.2,0.1,0.05
2016-11-10,0.15,0.1,0.0088376528195496,AAPL,0.2,0.1,0.05
2016-11-11,0.2,0.15,0.0057730028739254,AAPL,0.0,0.0,0.0
2016-11-14,0.3,0.15,0.0057453380121916,AAPL,0.0,0.0,0.0
2016-11-15,0.35,0.15,0.0038531589367877,AAPL,0.0,0.0,0.0
2016-11-16,0.4,0.15,0.0062606439599067,AAPL,0.0,0.0,0.0
2016-11-17,0.4499999999999999,0.15,0.0071500150125043,AAPL,0.0,0.0,0.0
2016-11-18,0.55,0.15,0.003024734778543,AAPL,0.0,0.0,0.0
2016-11-21,0.5,0.15,0.0055660126594753,AAPL,0.0,0.0,0.0
2016-11-22,0.5,0.1,0.0034465634342191,AAPL,0.0,0.0,0.0
2016-11-23,0.5,0.1,0.0042771964654215,AAPL,0.0,0.0,0.0
2016-11-25,0.4499999999999999,0.1,0.0022553339854958,AAPL,0.0,0.0,0.0
2016-11-28,0.35,0.1,0.002623792299657,AAPL,0.0,0.0,0.0
2016-11-29,0.4000000000000001,0.1,0.0020759674610029,AAPL,0.0,0.0,0.0
2016-11-30,0.35,0.1,0.0028575328212225,AAPL,0.0,0.0,0.0
2016-12-01,0.3,0.1,0.0064536259750395,AAPL,0.0,0.0,0.0
2016-12-02,0.3,0.1,0.0019708245074891,AAPL,0.0,0.0,0.0
2016-12-05,0.3,0.1,0.0032780483809753,AAPL,0.0,0.0,0.0
2016-12-06,0.25,0.1,0.0036556860912978,AAPL,0.0,0.0,0.0
2016-12-07,0.3,0.1,0.0021368092779463,AAPL,0.0,0.0,0.0
2016-12-08,0.3500000000000001,0.05,0.0033425694641278,AAPL,0.0,0.0,0.0
2016-12-09,0.3,0.05,0.0042424497769268,AAPL,0.0,0.0,0.0
2016-12-12,0.1999999999999999,0.0,0.0036034043569912,AAPL,0.0,0.0,0.0
2016-12-13,0.15,0.0,0.0068205154326162,AAPL,0.0,0.0,0.0
2016-12-14,0.15,0.0,0.0029964650956743,AAPL,0.0,0.0,0.0
2016-12-15,0.25,0.0,0.0028030290890055,AAPL,0.0,0.0,0.0
2016-12-16,0.25,0.0,0.0031732113228521,AAPL,0.0,0.0,0.0
2016-12-19,0.35,0.0,0.001550710523324,AAPL,0.0,0.0,0.0
2016-12-20,0.4,0.0,0.0049736915156569,AAPL,0.0,0.0,0.0
2016-12-21,0.4,0.0,0.0042647597557127,AAPL,0.0,0.0,0.0
2016-12-22,0.35,0.0,0.0045663967272111,AAPL,0.0,0.0,0.05
2016-12-23,0.3,0.0,0.0052580470655817,AAPL,0.0,0.0,0.05
2016-12-27,0.3,0.0,0.0040967648660993,AAPL,0.0,0.0,0.05
2016-12-28,0.3,0.0,0.0069707264635013,AAPL,0.0,0.0,0.05
2016-12-29,0.25,0.0,0.004306484532894,AAPL,0.0,0.0,0.05
2016-12-30,0.25,0.0,0.0040469264088937,AAPL,0.0,0.0,0.1
2017-01-03,0.3500000000000001,0.0,0.0049858447770138,AAPL,0.0,0.0,0.1
2017-01-04,0.3500000000000001,0.0,0.0030563501176705,AAPL,0.0,0.0,0.1
2017-01-05,0.3,0.0,0.0038359872647665,AAPL,0.0,0.0,0.1
2017-01-06,0.4,0.0,0.0048870358877355,AAPL,0.0,0.0,0.1
2017-01-09,0.4,0.0,0.005445522797042,AAPL,0.0,0.1,0.1
2017-01-10,0.45,0.0,0.0043422511981207,AAPL,0.0,0.1,0.1
2017-01-11,0.4,0.0,0.0053334412806102,AAPL,0.0,0.1,0.1
2017-01-12,0.4499999999999999,0.0,0.0044125889351343,AAPL,0.0,0.1,0.1
2017-01-13,0.45,0.0,0.0037932191884449,AAPL,0.0,0.1,0.1
2017-01-17,0.4000000000000001,0.0,0.0043783270286865,AAPL,0.2,0.2,0.1
2017-01-18,0.4000000000000001,0.0,0.0036138660396297,AAPL,0.2,0.2,0.1
2017-01-19,0.45,0.0,0.0046963130544903,AAPL,0.2,0.2,0.1
2017-01-20,0.4,0.0,0.0048937483099935,AAPL,0.2,0.2,0.1
2017-01-23,0.35,0.0,0.0047185259399417,AAPL,0.2,0.2,0.1
2017-01-24,0.3,0.05,0.0040253150651463,AAPL,0.2,0.1,0.05
2017-01-25,0.3,0.05,0.0054168635860692,AAPL,0.2,0.1,0.05
2017-01-26,0.4000000000000001,0.05,0.0035297248720672,AAPL,0.2,0.1,0.05
2017-01-27,0.5,0.05,0.0036175620484233,AAPL,0.2,0.1,0.05
2017-01-30,0.4499999999999999,0.05,0.004560463119426,AAPL,0.2,0.1,0.05
2017-01-31,0.5,0.1,0.0115291466598879,AAPL,0.0,0.0,0.0
2017-02-01,0.3999999999999999,0.1,0.0088150860593852,AAPL,0.0,0.0,0.0
2017-02-02,0.4,0.1,0.0034983141405867,AAPL,0.0,0.0,0.0
2017-02-03,0.35,0.1,0.0030263987651584,AAPL,0.0,0.0,0.0
2017-02-06,0.35,0.1,0.0030188699135387,AAPL,0.0,0.0,0.0
2017-02-07,0.45,0.1,0.0029235154618781,AAPL,0.0,0.0,0.0
2017-02-08,0.4000000000000001,0.1,0.0053099690633608,AAPL,0.0,0.0,0.0
2017-02-09,0.35,0.1,0.0022050273451786,AAPL,0.0,0.0,0.0
2017-02-10,0.25,0.1,0.0016987971066255,AAPL,0.0,0.0,0.0
2017-02-13,0.2,0.1,0.0035875287173607,AAPL,0.0,0.0,0.0
2017-02-14,0.2,0.1,0.0027267893142524,AAPL,0.0,0.0,0.0
2017-02-15,0.15,0.1,0.0038447262361492,AAPL,0.0,0.0,0.0
2017-02-16,0.15,0.1,0.0017774268803654,AAPL,0.0,0.0,0.0
2017-02-17,0.15,0.1,0.0018391408519894,AAPL,0.0,0.0,0.0
2017-02-21,0.2,0.1,0.0034398182417663,AAPL,0.0,0.0,0.0
2017-02-22,0.15,0.05,0.0017439865495264,AAPL,0.0,0.0,0.0
2017-02-23,0.1,0.05,0.002398617312602,AAPL,0.0,0.0,0.0
2017-02-24,0.2,0.05,0.0026773947501665,AAPL,0.0,0.0,0.0
2017-02-27,0.25,0.05,0.0019429678706753,AAPL,0.0,0.0,0.05
2017-02-28,0.15,0.05,0.0022773746916007,AAPL,0.0,0.0,0.05
2017-03-01,0.2,0.0,0.0031703133033272,AAPL,0.0,0.0,0.05
2017-03-02,0.15,0.0,0.0038840715618976,AAPL,0.0,0.0,0.05
2017-03-03,0.25,0.0,0.002311203660902,AAPL,0.0,0.0,0.05
2017-03-06,0.3,0.0,0.0027732068535518,AAPL,0.0,0.0,0.05
2017-03-07,0.3,0.0,0.0030653590836994,AAPL,0.0,0.0,0.05
2017-03-08,0.3,0.0,0.0032254038992009,AAPL,0.0,0.0,0.05
2017-03-09,0.3500000000000001,0.0,0.0023611784096716,AAPL,0.0,0.0,0.05
2017-03-10,0.3,0.0,0.0032885599501771,AAPL,0.0,0.0,0.05
2017-03-13,0.25,0.0,0.0016495175360878,AAPL,0.0,0.1,0.05
2017-03-14,0.2,0.0,0.0032104001236445,AAPL,0.0,0.1,0.05
2017-03-15,0.2,0.0,0.0046083557965384,AAPL,0.0,0.1,0.05
2017-03-16,0.25,0.0,0.002482418767979,AAPL,0.0,0.1,0.05
2017-03-17,0.3,0.0,0.0097020048461049,AAPL,0.0,0.1,0.05
2017-03-20,0.3,0.0,0.0027323416177613,AAPL,0.2,0.1,0.05
2017-03-21,0.3,0.0,0.0103667104789982,AAPL,0.2,0.1,0.05
2017-03-22,0.25,0.0,0.0021774011897233,AAPL,0.2,0.1,0.05
2017-03-23,0.3,0.0,0.0030893270471163,AAPL,0.2,0.1,0.05
2017-03-24,0.25,0.0,0.0022246465469484,AAPL,0.2,0.1,0.05
2017-03-27,0.3,0.05,0.0021871969482095,AAPL,0.0,0.0,0.0
2017-03-28,0.3500000000000001,0.05,0.0045409771193591,AAPL,0.0,0.0,0.0
2017-03-29,0.25,0.05,0.0032874679812373,AAPL,0.0,0.0,0.0
2017-03-30,0.2,0.05,0.0025617740812002,AAPL,0.0,0.0,0.05
2017-03-31,0.2,0.05,0.0018948695327361,AAPL,0.0,0.0,0.05
2017-04-03,0.2,0.05,0.0035192631319433,AAPL,0.0,0.0,0.05
2017-04-04,0.2,0.05,0.0032597099970754,AAPL,0.0,0.0,0.05
2017-04-05,0.25,0.05,0.0044852465197602,AAPL,0.0,0.0,0.1
2017-04-06,0.25,0.05,0.001985980463522,AAPL,0.0,0.0,0.15
2017-04-07,0.3,0.05,0.0020425395496337,AAPL,0.0,0.0,0.15
2017-04-10,0.3,0.05,0.0013242403190062,AAPL,0.0,0.0,0.15
2017-04-11,0.35,0.05,0.0027318582305765,AAPL,0.0,0.0,0.15
2017-04-12,0.2999999999999999,0.05,0.0016113135635598,AAPL,0.0,0.0,0.15
2017-04-13,0.2999999999999999,0.05,0.0020890561510212,AAPL,0.0,0.1,0.15
2017-04-17,0.25,0.05,0.0013237970201696,AAPL,0.0,0.1,0.15
2017-04-18,0.25,0.05,0.0032645554575197,AAPL,0.0,0.1,0.2
2017-04-19,0.25,0.05,0.0033580424275581,AAPL,0.0,0.1,0.2
2017-04-20,0.25,0.05,0.0019904967623995,AAPL,0.0,0.2,0.2
2017-04-21,0.3,0.05,0.0019204486669732,AAPL,0.2,0.3,0.2
2017-04-24,0.2,0.05,0.0016086939353024,AAPL,0.2,0.3,0.2
2017-04-25,0.3,0.0,0.0011187656855655,AAPL,0.2,0.3,0.2
2017-04-26,0.35,0.0,0.0023544831541271,AAPL,0.2,0.3,0.2
2017-04-27,0.25,0.0,0.0023346499683318,AAPL,0.4,0.3,0.2
2017-04-28,0.15,0.05,0.0021365123780412,AAPL,0.4,0.2,0.15
2017-05-01,0.15,0.05,0.0106279423420941,AAPL,0.4,0.2,0.15
2017-05-02,0.1999999999999999,0.05,0.0047213853596501,AAPL,0.4,0.3,0.15
2017-05-03,0.15,0.05,0.0075628446051937,AAPL,0.4,0.3,0.15
2017-05-04,0.15,0.1,0.0029981573806008,AAPL,0.2,0.2,0.1
2017-05-05,0.15,0.15,0.0032763113168269,AAPL,0.0,0.1,0.05
2017-05-08,0.1999999999999999,0.15,0.0080424480494419,AAPL,0.0,0.1,0.05
2017-05-09,0.1999999999999999,0.15,0.0057902197232048,AAPL,0.2,0.1,0.05
2017-05-10,0.15,0.15,0.0015197939747284,AAPL,0.2,0.1,0.1
2017-05-11,0.2,0.15,0.0017012447437031,AAPL,0.2,0.1,0.15
2017-05-12,0.25,0.15,0.0028591204258967,AAPL,0.2,0.1,0.2
2017-05-15,0.25,0.15,0.0039938836234265,AAPL,0.2,0.1,0.2
2017-05-16,0.25,0.2,0.0026929058491049,AAPL,0.0,0.0,0.15
2017-05-17,0.35,0.2,0.0057718285719941,AAPL,0.0,0.0,0.15
2017-05-18,0.35,0.2,0.0044662246189848,AAPL,0.0,0.0,0.2
2017-05-19,0.3999999999999999,0.2,0.0027720584514967,AAPL,0.0,0.0,0.2
2017-05-22,0.35,0.2,0.0048517758012329,AAPL,0.0,0.0,0.2
2017-05-23,0.35,0.2,0.002314125402095,AAPL,0.0,0.0,0.2
2017-05-24,0.35,0.2,0.0033939456005759,AAPL,0.0,0.1,0.2
2017-05-25,0.35,0.2,0.0044327446981545,AAPL,0.0,0.2,0.2
2017-05-26,0.35,0.15,0.0022477661568869,AAPL,0.0,0.3,0.2
2017-05-30,0.25,0.15,0.0023572094626888,AAPL,0.0,0.3,0.2
2017-05-31,0.2,0.15,0.0028685286485751,AAPL,0.0,0.3,0.25
2017-06-01,0.15,0.15,0.0047019879040167,AAPL,0.2,0.3,0.25
2017-06-02,0.1999999999999999,0.1,0.0030642050773572,AAPL,0.4,0.4,0.25
2017-06-05,0.15,0.05,0.0022095094549604,AAPL,0.6,0.4,0.25
2017-06-06,0.25,0.05,0.0035446325221922,AAPL,0.6,0.4,0.25
2017-06-07,0.25,0.05,0.0028595332059444,AAPL,0.6,0.4,0.25
2017-06-08,0.1999999999999999,0.1,0.0028205447654456,AAPL,0.4,0.3,0.2
2017-06-09,0.1499999999999999,0.15,0.0058246006594657,AAPL,0.4,0.2,0.15
2017-06-12,0.1,0.2,0.0076563308494675,AAPL,0.2,0.1,0.1
2017-06-13,0.15,0.2,0.0027202781867344,AAPL,0.2,0.1,0.1
2017-06-14,0.15,0.15,0.0027223861466185,AAPL,0.2,0.2,0.1
2017-06-15,0.1,0.15,0.0033489937931056,AAPL,0.2,0.2,0.1
2017-06-16,0.1,0.2,0.0110871440938419,AAPL,0.0,0.1,0.05
2017-06-19,0.15,0.2,0.0069352580307016,AAPL,0.0,0.1,0.05
2017-06-20,0.2,0.2,0.0036264846840649,AAPL,0.0,0.1,0.05
2017-06-21,0.25,0.2,0.0031237544635494,AAPL,0.2,0.1,0.05
2017-06-22,0.25,0.2,0.0025358146240927,AAPL,0.2,0.1,0.05
2017-06-23,0.3,0.2,0.0037001154663829,AAPL,0.2,0.1,0.05
2017-06-26,0.25,0.2,0.0025701080342291,AAPL,0.2,0.1,0.05
2017-06-27,0.25,0.2,0.0043451246607463,AAPL,0.2,0.1,0.1
2017-06-28,0.25,0.25,0.0055906488018269,AAPL,0.0,0.0,0.05
2017-06-29,0.3,0.25,0.0036708111758086,AAPL,0.0,0.0,0.05
2017-06-30,0.25,0.25,0.0044685799730827,AAPL,0.0,0.0,0.05
2017-07-03,0.25,0.25,0.0040544643776574,AAPL,0.0,0.0,0.1
2017-07-05,0.3,0.25,0.0040109946191142,AAPL,0.0,0.0,0.1
2017-07-06,0.3,0.25,0.0028025523184394,AAPL,0.0,0.0,0.1
2017-07-07,0.3,0.2,0.0025930352623044,AAPL,0.0,0.0,0.1
2017-07-10,0.2,0.15,0.00122033653763,AAPL,0.0,0.0,0.1
2017-07-11,0.1499999999999999,0.1,0.001130289080752,AAPL,0.0,0.0,0.1
2017-07-12,0.15,0.1,0.002526575180017,AAPL,0.0,0.1,0.15
2017-07-13,0.15,0.1,0.004536894731768,AAPL,0.0,0.1,0.15
2017-07-14,0.15,0.1,0.0039042572013403,AAPL,0.0,0.1,0.15
